system,game,art_old,art_new,score
Nintendo Game Boy Advance,Gumby vs. the Astrobots (USA),Gumby vs. the Astrobots (USA).jpg,Gumby vs. the Astrobots (USA).jpg,100.0
Nintendo Game Boy Advance,Gunstar Super Heroes (KOR),Gunstar Super Heroes (KOR).jpg,Gunstar Super Heroes (KOR).jpg,100.0
Nintendo Game Boy Advance,Gyakuten Saiban 1 (KOR),Gyakuten Saiban 1 (KOR).png,Gyakuten Saiban 1 (KOR).png,100.0
Nintendo Game Boy Advance,Gyakuten Saiban 2 (KOR),Gyakuten Saiban 2 (KOR).png,Gyakuten Saiban 2 (KOR).png,100.0
Nintendo Game Boy Advance,Hajime no Ippo - The Fighting! (KOR),Hajime no Ippo - The Fighting! (KOR).jpg,Hajime no Ippo - The Fighting! (KOR).jpg,100.0
Nintendo Game Boy Advance,"Hamtaro - Ham-Ham Games (Europe) (En,Fr,De,Es,It)","Hamtaro - Ham-Ham Games (Europe) (En,Fr,De,Es,It).png","Hamtaro - Ham-Ham Games (Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,Hamtaro - Ham-Ham Heartbreak (USA),Hamtaro - Ham-Ham Heartbreak (USA).jpg,Hamtaro - Ham-Ham Heartbreak (USA).jpg,100.0
Nintendo Game Boy Advance,"Hamtaro - Rainbow Rescue (Europe) (En,Fr,De,Es,It)","Hamtaro - Rainbow Rescue (Europe) (En,Fr,De,Es,It).jpg","Hamtaro - Rainbow Rescue (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Happy Feet (USA) (En,Fr)","Happy Feet (USA) (En,Fr).jpg","Happy Feet (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"Hardcore Pinball (USA, Europe)","Hardcore Pinball (USA, Europe).jpg","Hardcore Pinball (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Hardcore Pool (Europe) (En,De,Es,It)","Hardcore Pool (Europe) (En,De,Es,It).jpg","Hardcore Pool (Europe) (En,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Harlem Globetrotters - World Tour (USA),Harlem Globetrotters - World Tour (USA).jpg,Harlem Globetrotters - World Tour (USA).jpg,100.0
Nintendo Game Boy Advance,"Harry Potter - Quidditch World Cup (USA, Europe) (En,Fr,De,Es,It,Nl,Da)","Harry Potter - Quidditch World Cup (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png","Harry Potter - Quidditch World Cup (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png",100.0
Nintendo Game Boy Advance,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)","Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).jpg","Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).jpg",100.0
Nintendo Game Boy Advance,"Harry Potter and the Goblet of Fire (USA, Europe) (En,Fr,De,Es,It,Nl,Da)","Harry Potter and the Goblet of Fire (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png","Harry Potter and the Goblet of Fire (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png",100.0
Nintendo Game Boy Advance,"Harry Potter and the Order of the Phoenix (Europe) (En,Fr,De,Es,It,Nl,Da)","Harry Potter and the Order of the Phoenix (Europe) (En,Fr,De,Es,It,Nl,Da).jpg","Harry Potter and the Order of the Phoenix (Europe) (En,Fr,De,Es,It,Nl,Da).jpg",100.0
Nintendo Game Boy Advance,"Harry Potter and the Prisoner of Azkaban (USA, Europe) (En,Fr,De,Es,It,Nl,Da)","Harry Potter and the Prisoner of Azkaban (USA, Europe) (En,Fr,De,Es,It,Nl,Da).jpg","Harry Potter and the Prisoner of Azkaban (USA, Europe) (En,Fr,De,Es,It,Nl,Da).jpg",100.0
Nintendo Game Boy Advance,"Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)","Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).png","Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).png",100.0
Nintendo Game Boy Advance,"Harry Potter Collection (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)","Harry Potter Collection (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).png","Harry Potter Collection (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).png",100.0
Nintendo Game Boy Advance,Harvest Moon (KOR),Harvest Moon (KOR).jpg,Harvest Moon (KOR).jpg,100.0
Nintendo Game Boy Advance,Harvest Moon - Friends of Mineral Town (USA),Harvest Moon - Friends of Mineral Town (USA).png,Harvest Moon - Friends of Mineral Town (USA).png,100.0
Nintendo Game Boy Advance,Harvest Moon - More Friends of Mineral Town (USA),Harvest Moon - More Friends of Mineral Town (USA).png,Harvest Moon - More Friends of Mineral Town (USA).png,100.0
Nintendo Game Boy Advance,"Heidi - The Game (Europe) (En,Fr,De,Es,It)","Heidi - The Game (Europe) (En,Fr,De,Es,It).jpg","Heidi - The Game (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Hello Kitty - Happy Party Pals (USA),Hello Kitty - Happy Party Pals (USA).jpg,Hello Kitty - Happy Party Pals (USA).jpg,100.0
Nintendo Game Boy Advance,Herbie - Fully Loaded (USA),Herbie - Fully Loaded (USA).jpg,Herbie - Fully Loaded (USA).jpg,100.0
Nintendo Game Boy Advance,Hey Arnold! - The Movie (USA),Hey Arnold! - The Movie (USA).jpg,Hey Arnold! - The Movie (USA).jpg,100.0
Nintendo Game Boy Advance,Hi Hi Puffy AmiYumi - Kaznapped! (USA),Hi Hi Puffy AmiYumi - Kaznapped! (USA).png,Hi Hi Puffy AmiYumi - Kaznapped! (USA).png,100.0
Nintendo Game Boy Advance,"High Heat Major League Baseball 2002 (USA, Europe)","High Heat Major League Baseball 2002 (USA, Europe).png","High Heat Major League Baseball 2002 (USA, Europe).png",100.0
Nintendo Game Boy Advance,High Heat Major League Baseball 2003 (USA),High Heat Major League Baseball 2003 (USA).png,High Heat Major League Baseball 2003 (USA).png,100.0
Nintendo Game Boy Advance,High School Musical - Livin' the Dream (USA),High School Musical - Livin' the Dream (USA).jpg,High School Musical - Livin' the Dream (USA).jpg,100.0
Nintendo Game Boy Advance,Hikaru no Go (KOR),Hikaru no Go (KOR).png,Hikaru no Go (KOR).png,100.0
Nintendo Game Boy Advance,"Home on the Range (USA) (En,Fr)","Home on the Range (USA) (En,Fr).jpg","Home on the Range (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,Hoshi no Kirby - Kagami no Daimeikyuu (KOR),Hoshi no Kirby - Kagami no Daimeikyuu (KOR).png,Hoshi no Kirby - Kagami no Daimeikyuu (KOR).png,100.0
Nintendo Game Boy Advance,Hoshi no Kirby - Yume no Izumi Deluxe (KOR),Hoshi no Kirby - Yume no Izumi Deluxe (KOR).png,Hoshi no Kirby - Yume no Izumi Deluxe (KOR).png,100.0
Nintendo Game Boy Advance,Hot Potato! (USA),Hot Potato! (USA).jpg,Hot Potato! (USA).jpg,100.0
Nintendo Game Boy Advance,Hot Wheels - All Out (USA),Hot Wheels - All Out (USA).jpg,Hot Wheels - All Out (USA).jpg,100.0
Nintendo Game Boy Advance,Hot Wheels - Burnin' Rubber (USA),Hot Wheels - Burnin' Rubber (USA).jpg,Hot Wheels - Burnin' Rubber (USA).jpg,100.0
Nintendo Game Boy Advance,"Hot Wheels - Stunt Track Challenge (USA, Europe)","Hot Wheels - Stunt Track Challenge (USA, Europe).png","Hot Wheels - Stunt Track Challenge (USA, Europe).png",100.0
Nintendo Game Boy Advance,Hot Wheels - Velocity X (USA),Hot Wheels - Velocity X (USA).png,Hot Wheels - Velocity X (USA).png,100.0
Nintendo Game Boy Advance,Hot Wheels - World Race (USA),Hot Wheels - World Race (USA).jpg,Hot Wheels - World Race (USA).jpg,100.0
Nintendo Game Boy Advance,"Hugo - Bukkazoom! (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)","Hugo - Bukkazoom! (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl).jpg","Hugo - Bukkazoom! (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl).jpg",100.0
Nintendo Game Boy Advance,"Hugo - The Evil Mirror Advance (USA) (En,Fr,Es)","Hugo - The Evil Mirror Advance (USA) (En,Fr,Es).png","Hugo - The Evil Mirror Advance (USA) (En,Fr,Es).png",100.0
Nintendo Game Boy Advance,"Hugo 2 in 1 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)","Hugo 2 in 1 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl).png","Hugo 2 in 1 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl).png",100.0
Nintendo Game Boy Advance,I Spy Challenger! (USA),I Spy Challenger! (USA).jpg,I Spy Challenger! (USA).jpg,100.0
Nintendo Game Boy Advance,"Ice Age (USA) (En,Fr,Es)","Ice Age (USA) (En,Fr,Es).jpg","Ice Age (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,Ice Age 2 - The Meltdown (USA),Ice Age 2 - The Meltdown (USA).png,Ice Age 2 - The Meltdown (USA).png,100.0
Nintendo Game Boy Advance,"Ice Nine (USA, Europe) (En,Fr,De,Es,It)","Ice Nine (USA, Europe) (En,Fr,De,Es,It).jpg","Ice Nine (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Ignition Collection - Volume 1 (Europe),Ignition Collection - Volume 1 (Europe).jpg,Ignition Collection - Volume 1 (Europe).jpg,100.0
Nintendo Game Boy Advance,"Incredible Hulk, The (USA)","Incredible Hulk, The (USA).jpg","Incredible Hulk, The (USA).jpg",100.0
Nintendo Game Boy Advance,"Incredibles, The (USA, Europe)","Incredibles, The (USA, Europe).png","Incredibles, The (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Incredibles, The - Rise of the Underminer (USA, Europe)","Incredibles, The - Rise of the Underminer (USA, Europe).jpg","Incredibles, The - Rise of the Underminer (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Inspector Gadget - Advance Mission (USA),Inspector Gadget - Advance Mission (USA).jpg,Inspector Gadget - Advance Mission (USA).jpg,100.0
Nintendo Game Boy Advance,"Inspector Gadget Racing (Europe) (En,Fr,De,Es,It,Nl)","Inspector Gadget Racing (Europe) (En,Fr,De,Es,It,Nl).png","Inspector Gadget Racing (Europe) (En,Fr,De,Es,It,Nl).png",100.0
Nintendo Game Boy Advance,International Karate Advanced (Europe),International Karate Advanced (Europe).jpg,International Karate Advanced (Europe).jpg,100.0
Nintendo Game Boy Advance,International Karate Plus (USA),International Karate Plus (USA).png,International Karate Plus (USA).png,100.0
Nintendo Game Boy Advance,International Superstar Soccer (Europe),International Superstar Soccer (Europe).jpg,International Superstar Soccer (Europe).jpg,100.0
Nintendo Game Boy Advance,International Superstar Soccer Advance (Europe),International Superstar Soccer Advance (Europe).png,International Superstar Soccer Advance (Europe).png,100.0
Nintendo Game Boy Advance,Invader (Europe),Invader (Europe).jpg,Invader (Europe).jpg,100.0
Nintendo Game Boy Advance,"Invincible Iron Man, The (USA, Europe)","Invincible Iron Man, The (USA, Europe).jpg","Invincible Iron Man, The (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Iridion 3D (USA, Europe)","Iridion 3D (USA, Europe).png","Iridion 3D (USA, Europe).png",100.0
Nintendo Game Boy Advance,Iron Kid (KOR),Iron Kid (KOR).png,Iron Kid (KOR).png,100.0
Nintendo Game Boy Advance,"It's Mr. Pants (USA, Europe)","It's Mr. Pants (USA, Europe).jpg","It's Mr. Pants (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Jackie Chan Adventures - Legend of the Darkhand (USA, Europe)","Jackie Chan Adventures - Legend of the Darkhand (USA, Europe).png","Jackie Chan Adventures - Legend of the Darkhand (USA, Europe).png",100.0
Nintendo Game Boy Advance,"James Pond - Codename Robocod (USA) (En,Fr,Es,Pt)","James Pond - Codename Robocod (USA) (En,Fr,Es,Pt).jpg","James Pond - Codename Robocod (USA) (En,Fr,Es,Pt).jpg",100.0
Nintendo Game Boy Advance,Jazz Jackrabbit (USA),"Scrabble (Europe) (En,Fr,De,Es).jpg",Jazz Jackrabbit (USA).jpg,56.25
Nintendo Game Boy Advance,Jimmy Neutron Boy Genius (USA),Jimmy Neutron Boy Genius (USA).png,Jimmy Neutron Boy Genius (USA).png,100.0
Nintendo Game Boy Advance,"Jonny Moseley Mad Trix (USA, Europe) (En,Fr,De,Es,It)","Jonny Moseley Mad Trix (USA, Europe) (En,Fr,De,Es,It).jpg","Jonny Moseley Mad Trix (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Juka and the Monophonic Menace (USA) (En,Fr,Es)","Juka and the Monophonic Menace (USA) (En,Fr,Es).jpg","Juka and the Monophonic Menace (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Jungle Book, The (USA) (En,Fr,De,Es,It,Nl)","Jungle Book, The (USA) (En,Fr,De,Es,It,Nl).jpg","Jungle Book, The (USA) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,Jurassic Park III - Island Attack (USA),Jurassic Park III - Island Attack (USA).jpg,Jurassic Park III - Island Attack (USA).jpg,100.0
Nintendo Game Boy Advance,Jurassic Park III - Park Builder (USA),Jurassic Park III - Park Builder (USA).jpg,Jurassic Park III - Park Builder (USA).jpg,100.0
Nintendo Game Boy Advance,Jurassic Park III - The DNA Factor (USA),Jurassic Park III - The DNA Factor (USA).jpg,Jurassic Park III - The DNA Factor (USA).jpg,100.0
Nintendo Game Boy Advance,Justice League - Injustice for All (USA),Justice League - Injustice for All (USA).jpg,Justice League - Injustice for All (USA).jpg,100.0
Nintendo Game Boy Advance,Justice League Chronicles (USA),Justice League Chronicles (USA).jpg,Justice League Chronicles (USA).jpg,100.0
Nintendo Game Boy Advance,Justice League Heroes - The Flash (USA),Justice League Heroes - The Flash (USA).png,Justice League Heroes - The Flash (USA).png,100.0
Nintendo Game Boy Advance,Kamaitachi No Yoru Advance (KOR),Kamaitachi No Yoru Advance (KOR).png,Kamaitachi No Yoru Advance (KOR).png,100.0
Nintendo Game Boy Advance,"Kao the Kangaroo (USA) (En,Fr,De,Es,It,Nl)","Kao the Kangaroo (USA) (En,Fr,De,Es,It,Nl).jpg","Kao the Kangaroo (USA) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"Karnaaj Rally (USA, Europe)","Karnaaj Rally (USA, Europe).png","Karnaaj Rally (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Kelly Slater's Pro Surfer (USA, Europe)","Kelly Slater's Pro Surfer (USA, Europe) (1).png","Kelly Slater's Pro Surfer (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Kid Paddle (Europe) (Fr,Nl)",Kid's Cards (USA) (1).png,"Kid Paddle (Europe) (Fr,Nl).png",57.14285714285714
Nintendo Game Boy Advance,Kill Switch (USA),Kill Switch (USA).jpg,Kill Switch (USA).jpg,100.0
Nintendo Game Boy Advance,Killer 3D Pool (USA),Killer 3D Pool (USA).jpg,Killer 3D Pool (USA).jpg,100.0
Nintendo Game Boy Advance,Kim Possible - Revenge of Monkey Fist (USA),Kim Possible - Revenge of Monkey Fist (USA).jpg,Kim Possible - Revenge of Monkey Fist (USA).jpg,100.0
Nintendo Game Boy Advance,"Kim Possible 2 - Drakken's Demise (USA) (En,Fr)","Kim Possible 2 - Drakken's Demise (USA) (En,Fr).jpg","Kim Possible 2 - Drakken's Demise (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"Kim Possible III - Team Possible (USA) (En,Fr)","Kim Possible III - Team Possible (USA) (En,Fr).jpg","Kim Possible III - Team Possible (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"King of Fighters EX, The - NeoBlood (KOR)","King of Fighters EX, The - NeoBlood (KOR).jpg","King of Fighters EX, The - NeoBlood (KOR).jpg",100.0
Nintendo Game Boy Advance,"King of Fighters EX2, The - Howling Blood (USA)","King of Fighters EX2, The - Howling Blood (USA).png","King of Fighters EX2, The - Howling Blood (USA).png",100.0
Nintendo Game Boy Advance,Kingdom Hearts - Chain of Memeries (KOR),Kingdom Hearts - Chain of Memeries (KOR).png,Kingdom Hearts - Chain of Memeries (KOR).png,100.0
Nintendo Game Boy Advance,Kingdom Hearts - Chain of Memories (USA),Kingdom Hearts - Chain of Memories (USA).png,Kingdom Hearts - Chain of Memories (USA).png,100.0
Nintendo Game Boy Advance,Kirby & the Amazing Mirror (USA),Kirby & the Amazing Mirror (USA).png,Kirby & the Amazing Mirror (USA).png,100.0
Nintendo Game Boy Advance,Klonoa - Empire of Dreams (USA),Klonoa - Empire of Dreams (USA).jpg,Klonoa - Empire of Dreams (USA).jpg,100.0
Nintendo Game Boy Advance,Klonoa 2 - Dream Champ Tournament (USA),Klonoa 2 - Dream Champ Tournament (USA).png,Klonoa 2 - Dream Champ Tournament (USA).png,100.0
Nintendo Game Boy Advance,Knights' Kingdom (USA),Knights' Kingdom (USA).jpg,Knights' Kingdom (USA).jpg,100.0
Nintendo Game Boy Advance,"Koala Brothers - Outback Adventures (USA) (En,Fr,De,Es,It,Nl,Pt,Da)","Koala Brothers - Outback Adventures (USA) (En,Fr,De,Es,It,Nl,Pt,Da).jpg","Koala Brothers - Outback Adventures (USA) (En,Fr,De,Es,It,Nl,Pt,Da).jpg",100.0
Nintendo Game Boy Advance,Konami Collector's Series - Arcade Advanced (USA),Konami Collector's Series - Arcade Advanced (USA).jpg,Konami Collector's Series - Arcade Advanced (USA).jpg,100.0
Nintendo Game Boy Advance,Konami Krazy Racers (USA),Konami Krazy Racers (USA).jpg,Konami Krazy Racers (USA).jpg,100.0
Nintendo Game Boy Advance,Kong - King of Atlantis (USA),Kong - King of Atlantis (USA).jpg,Kong - King of Atlantis (USA).jpg,100.0
Nintendo Game Boy Advance,"Kong - The 8th Wonder of the World (USA) (En,Fr,Es)","Kong - The 8th Wonder of the World (USA) (En,Fr,Es).jpg","Kong - The 8th Wonder of the World (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Kong - The Animated Series (USA) (En,Fr,De,Es,It,Nl)","Kong - The Animated Series (USA) (En,Fr,De,Es,It,Nl).jpg","Kong - The Animated Series (USA) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"Land Before Time, The (USA) (En,Es)","Land Before Time, The (USA) (En,Es).jpg","Land Before Time, The (USA) (En,Es).jpg",100.0
Nintendo Game Boy Advance,"Land Before Time, The - Into the Mysterious Beyond (USA) (En,Fr,Es)","Land Before Time, The - Into the Mysterious Beyond (USA) (En,Fr,Es).png","Land Before Time, The - Into the Mysterious Beyond (USA) (En,Fr,Es).png",100.0
Nintendo Game Boy Advance,"Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It)","Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It).png","Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"Lara Croft Tomb Raider - The Prophecy (USA) (En,Fr,De,Es,It)","Lara Croft Tomb Raider - The Prophecy (USA) (En,Fr,De,Es,It).png","Lara Croft Tomb Raider - The Prophecy (USA) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"Legend of Spyro, The - A New Beginning (USA)","Legend of Spyro, The - A New Beginning (USA).png","Legend of Spyro, The - A New Beginning (USA).png",100.0
Nintendo Game Boy Advance,"Legend of Spyro, The - The Eternal Night (USA) (En,Fr)","Legend of Spyro, The - The Eternal Night (USA) (En,Fr).jpg","Legend of Spyro, The - The Eternal Night (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"Legend of Zelda, The - A Link to the Past & Four Swords (USA, Australia)","Legend of Zelda, The - A Link to the Past & Four Swords (USA, Australia).png","Legend of Zelda, The - A Link to the Past & Four Swords (USA, Australia).png",100.0
Nintendo Game Boy Advance,"Legend of Zelda, The - The Minish Cap (USA)","Legend of Zelda, The - The Minish Cap (USA).png","Legend of Zelda, The - The Minish Cap (USA).png",100.0
Nintendo Game Boy Advance,"Legends of Wrestling II (USA, Europe)","Legends of Wrestling II (USA, Europe).jpg","Legends of Wrestling II (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Legendz Buhwarhaneun Siryeonyi Seom (KOR),Lunar Legend (USA).jpg,Legendz Buhwarhaneun Siryeonyi Seom (KOR).jpg,60.00000000000001
Nintendo Game Boy Advance,"LEGO Bionicle (USA) (En,Fr)","LEGO Bionicle (USA) (En,Fr).jpg","LEGO Bionicle (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"LEGO Island - Xtreme Stunts (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)","LEGO Island - Xtreme Stunts (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da).png","LEGO Island - Xtreme Stunts (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da).png",100.0
Nintendo Game Boy Advance,"LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr)","LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr).jpg","LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"LEGO Racers 2 (USA) (En,Fr)","LEGO Racers 2 (USA) (En,Fr).jpg","LEGO Racers 2 (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"LEGO Soccer Mania (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)","LEGO Soccer Mania (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da).png","LEGO Soccer Mania (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da).png",100.0
Nintendo Game Boy Advance,"LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da)","LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png","LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da).png",100.0
Nintendo Game Boy Advance,LEGO Star Wars II - The Original Trilogy (USA),LEGO Star Wars II - The Original Trilogy (USA).jpg,LEGO Star Wars II - The Original Trilogy (USA).jpg,100.0
Nintendo Game Boy Advance,"Lemony Snicket's A Series of Unfortunate Events (USA, Europe)","Lemony Snicket's A Series of Unfortunate Events (USA, Europe).jpg","Lemony Snicket's A Series of Unfortunate Events (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Let's Ride! - Dreamer (USA),Let's Ride! - Dreamer (USA).png,Let's Ride! - Dreamer (USA).png,100.0
Nintendo Game Boy Advance,Let's Ride! - Friends Forever (USA),Let's Ride! - Friends Forever (USA).png,Let's Ride! - Friends Forever (USA).png,100.0
Nintendo Game Boy Advance,Let's Ride! - Sunshine Stables (USA),Let's Ride! - Sunshine Stables (USA).jpg,Let's Ride! - Sunshine Stables (USA).jpg,100.0
Nintendo Game Boy Advance,Lilo & Stitch (USA),Lilo & Stitch (USA).jpg,Lilo & Stitch (USA).jpg,100.0
Nintendo Game Boy Advance,Lilo & Stitch 2 - Haemsterviel Havoc (USA),Lilo & Stitch 2 - Haemsterviel Havoc (USA).png,Lilo & Stitch 2 - Haemsterviel Havoc (USA).png,100.0
Nintendo Game Boy Advance,"Lion King 1 1-2, The (USA)","Lion King 1 1-2, The (USA).png","Lion King 1 1-2, The (USA).png",100.0
Nintendo Game Boy Advance,Little Einsteins (USA),Little Einsteins (USA).jpg,Little Einsteins (USA).jpg,100.0
Nintendo Game Boy Advance,"Little League Baseball 2002 (USA) (En,Es)","Little League Baseball 2002 (USA) (En,Es).jpg","Little League Baseball 2002 (USA) (En,Es).jpg",100.0
Nintendo Game Boy Advance,"Little Mermaid, The - Magic in Two Kingdoms (USA, Europe) (En,Fr,De,Es,It)","Little Mermaid, The - Magic in Two Kingdoms (USA, Europe) (En,Fr,De,Es,It).jpg","Little Mermaid, The - Magic in Two Kingdoms (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Lizzie McGuire - On the Go! (USA),Lizzie McGuire - On the Go! (USA).png,Lizzie McGuire - On the Go! (USA).png,100.0
Nintendo Game Boy Advance,"Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr)","Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr).jpg","Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,Lizzie McGuire 3 - Homecoming Havoc (USA),Lizzie McGuire 3 - Homecoming Havoc (USA).jpg,Lizzie McGuire 3 - Homecoming Havoc (USA).jpg,100.0
Nintendo Game Boy Advance,"Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It)","Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It).jpg","Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Looney Tunes Double Pack (USA),Looney Tunes Double Pack (USA).jpg,Looney Tunes Double Pack (USA).jpg,100.0
Nintendo Game Boy Advance,"Lord of the Rings, The - The Fellowship of the Ring (USA)","Lord of the Rings, The - The Fellowship of the Ring (USA).jpg","Lord of the Rings, The - The Fellowship of the Ring (USA).jpg",100.0
Nintendo Game Boy Advance,"Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It)","Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It).jpg","Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Lord of the Rings, The - The Third Age (USA, Europe) (En,Fr,De,Es,It)","Lord of the Rings, The - The Third Age (USA, Europe) (En,Fr,De,Es,It).png","Lord of the Rings, The - The Third Age (USA, Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"Lord of the Rings, The - The Two Towers (USA, Europe) (En,Fr,De,Es,It,Nl)","Lord of the Rings, The - The Two Towers (USA, Europe) (En,Fr,De,Es,It,Nl).png","Lord of the Rings, The - The Two Towers (USA, Europe) (En,Fr,De,Es,It,Nl).png",100.0
Nintendo Game Boy Advance,"Lost Vikings, The (USA)","Lost Vikings, The (USA).jpg","Lost Vikings, The (USA).jpg",100.0
